Topic 00,Topic 01,Topic 02,Topic 03,Topic 04,Topic 05,Topic 06,Topic 07,Topic 08,Topic 09,Topic 10,Topic 11
0.0026288117770767614,0.05878023133543638,0.3414300736067297,0.0032597266035751843,0.05688748685594112,0.12187171398527864,0.0026288117770767614,0.0026288117770767614,0.0038906414300736067,0.39568874868559406,0.005783385909568875,0.00452155625657203
0.00741399762752076,0.009193357058125741,0.00741399762752076,0.009193357058125741,0.00741399762752076,0.793890865954923,0.00741399762752076,0.12841043890865955,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076
0.006410256410256411,0.016498528793610762,0.2693358554014292,0.05748213535098781,0.002627154266498529,0.002627154266498529,0.1634089953762085,0.011454392601933587,0.002627154266498529,0.4067885666246322,0.003257671290458176,0.05748213535098781
0.0032700421940928272,0.11023206751054852,0.10453586497890295,0.33364978902953585,0.16149789029535863,0.022257383966244725,0.0779535864978903,0.004535864978902954,0.03238396624472574,0.005801687763713081,0.11086497890295358,0.0330168776371308
0.003879577901924271,0.4796710117939168,0.003879577901924271,0.3958721291123526,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.004810676598386096,0.08209186840471758,0.010397268777157046,0.003879577901924271
0.002627154266498529,0.009562841530054645,0.1634089953762085,0.002627154266498529,0.09531315678856662,0.008301807482135352,0.1608869272803699,0.013976460697772175,0.39417822614543924,0.002627154266498529,0.002627154266498529,0.14386296763345943
0.002627154266498529,0.019020596889449348,0.015868011769651115,0.21385035729298024,0.003257671290458176,0.5026271542664985,0.002627154266498529,0.007671290458175705,0.003888188314417823,0.22267759562841533,0.002627154266498529,0.003257671290458176
0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.1509931719428926,0.6202669149596524,0.003879577901924271,0.003879577901924271,0.19382371198013656,0.003879577901924271
0.002627154266498529,0.003888188314417823,0.008301807482135352,0.006410256410256411,0.7403320722992854,0.02469525010508617,0.002627154266498529,0.002627154266498529,0.20060949978982767,0.002627154266498529,0.002627154266498529,0.002627154266498529
0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.5141216635630043,0.003879577901924271,0.004810676598386096,0.003879577901924271,0.003879577901924271,0.34931719428926133,0.10071384233395407
0.22267759562841533,0.002627154266498529,0.002627154266498529,0.1312526271542665,0.029739386296763346,0.032891971416561576,0.06315678856662464,0.023434216057166876,0.1848465741908365,0.2977091214796133,0.006410256410256411,0.002627154266498529
0.002627154266498529,0.02847835224884405,0.0291088692728037,0.003257671290458176,0.3771542664985288,0.003257671290458176,0.002627154266498529,0.002627154266498529,0.006410256410256411,0.002627154266498529,0.5391971416561581,0.002627154266498529
0.002627154266498529,0.00451870533837747,0.003257671290458176,0.002627154266498529,0.07576712904581757,0.003257671290458176,0.10918453131567885,0.46794871794871795,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.3229298024379991
0.0026288117770767614,0.343322818086225,0.005152471083070453,0.0026288117770767614,0.0026288117770767614,0.5628811777076761,0.009568874868559412,0.0038906414300736067,0.0026288117770767614,0.05814931650893796,0.0032597266035751843,0.0032597266035751843
0.19379600420609885,0.0026288117770767614,0.007045215562565721,0.17676130389064143,0.0026288117770767614,0.3900105152471083,0.0026288117770767614,0.0032597266035751843,0.21209253417455312,0.0038906414300736067,0.0026288117770767614,0.0026288117770767614
0.04487179487179487,0.14260193358554013,0.09405212274064732,0.002627154266498529,0.11422866750735602,0.00451870533837747,0.035414039512400165,0.002627154266498529,0.06693989071038252,0.025325767129045815,0.41750735603194616,0.0492854140395124
0.3007383966244726,0.0032700421940928272,0.011497890295358651,0.002637130801687764,0.015928270042194093,0.015928270042194093,0.002637130801687764,0.09377637130801687,0.3570675105485232,0.1001054852320675,0.07668776371308017,0.019725738396624472
0.003257671290458176,0.007040773434216058,0.2806851618327028,0.002627154266498529,0.003888188314417823,0.45722992854140393,0.00451870533837747,0.2264606977721732,0.005779739386296764,0.002627154266498529,0.003257671290458176,0.002627154266498529
0.00741399762752076,0.00741399762752076,0.5234282325029657,0.02164887307236062,0.37574139976275206,0.009193357058125741,0.010972716488730725,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.01453143534994069,0.00741399762752076
0.003879577901924271,0.048572315332091866,0.003879577901924271,0.39307883302296714,0.42752948479205466,0.004810676598386096,0.003879577901924271,0.007603972687771572,0.014121663563004346,0.08488516449410305,0.003879577901924271,0.003879577901924271
0.009193357058125741,0.00741399762752076,0.6390865954922895,0.010972716488730725,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.012752075919335706,0.00741399762752076,0.27609727164887304,0.00741399762752076
0.002627154266498529,0.3386927280369903,0.002627154266498529,0.003257671290458176,0.002627154266498529,0.008932324506095,0.5183900798654897,0.003257671290458176,0.002627154266498529,0.04550231189575452,0.003888188314417823,0.06757040773434217
0.00741399762752076,0.00741399762752076,0.012752075919335706,0.00741399762752076,0.793890865954923,0.00741399762752076,0.016310794780545673,0.00741399762752076,0.00741399762752076,0.09816132858837484,0.00741399762752076,0.026986951364175567
0.002627154266498529,0.002627154266498529,0.08396385035729298,0.061265237494745696,0.002627154266498529,0.002627154266498529,0.42255149222362337,0.32860445565363594,0.002627154266498529,0.008301807482135352,0.002627154266498529,0.07955023118957545
0.0026288117770767614,0.388117770767613,0.0026288117770767614,0.0026288117770767614,0.007045215562565721,0.008307045215562567,0.26004206098843324,0.0026288117770767614,0.3136698212407992,0.0026288117770767614,0.0026288117770767614,0.007045215562565721
0.00741399762752076,0.00741399762752076,0.8365954922894425,0.018090154211150653,0.00741399762752076,0.00741399762752076,0.028766310794780547,0.05545670225385528,0.009193357058125741,0.00741399762752076,0.00741399762752076,0.00741399762752076
0.002627154266498529,0.003257671290458176,0.007671290458175705,0.2560949978982766,0.003257671290458176,0.1394493484657419,0.002627154266498529,0.005779739386296764,0.23087431693989072,0.008301807482135352,0.30527532576712907,0.03478352248844052
0.006475583864118897,0.06825902335456475,0.017303609341825902,0.3287685774946921,0.07462845010615711,0.003927813163481953,0.03959660297239915,0.03768577494692144,0.20583864118895967,0.16634819532908707,0.01475583864118896,0.03641188959660297
0.37723731311855124,0.005790692777426828,0.14539903137502633,0.0026321330806485578,0.010212676352916405,0.09675721204464097,0.0026321330806485578,0.0032638450200042114,0.014002947989050328,0.0026321330806485578,0.02600547483680775,0.31343440724363025
0.002637130801687764,0.08491561181434598,0.01719409282700422,0.1887130801687764,0.1399789029535865,0.007700421940928271,0.1988396624472574,0.18111814345991561,0.0520042194092827,0.034282700421940926,0.002637130801687764,0.08997890295358649
0.002627154266498529,0.003257671290458176,0.2075451870533838,0.003888188314417823,0.016498528793610762,0.002627154266498529,0.08774695250105086,0.025956284153005462,0.002627154266498529,0.1716057166876839,0.4729928541403951,0.002627154266498529
0.002627154266498529,0.28194619588062214,0.28572929802438,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.003257671290458176,0.002627154266498529,0.23907103825136614,0.003888188314417823,0.03919714165615805,0.13377469525010507
0.002643824027072758,0.012161590524534688,0.05467428087986464,0.017237732656514383,0.08005499153976312,0.1504864636209814,0.029293570219966158,0.09528341793570219,0.002643824027072758,0.05150169204737733,0.35797377326565144,0.14604483925549916
0.2598781000420345,0.003257671290458176,0.15332072299285412,0.008932324506095,0.1943043295502312,0.002627154266498529,0.03036990332072299,0.18169398907103826,0.006410256410256411,0.012084909625893233,0.002627154266498529,0.14449348465741907
0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334
0.003879577901924271,0.003879577901924271,0.3027622594661701,0.00946617008069522,0.17054624456859094,0.0057417752948479206,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.47873991309745495,0.00946617008069522,0.003879577901924271
0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.006672873991309745,0.003879577901924271,0.003879577901924271,0.5048106765983861,0.45360024829298573,0.003879577901924271,0.003879577901924271
0.003879577901924271,0.003879577901924271,0.4675667287399131,0.003879577901924271,0.3995965238981999,0.004810676598386096,0.003879577901924271,0.003879577901924271,0.09698944754810677,0.003879577901924271,0.003879577901924271,0.003879577901924271
0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.694246737841044,0.1533214709371293,0.00741399762752076,0.00741399762752076,0.08570581257413998,0.00741399762752076
0.16530054644808745,0.007671290458175705,0.08396385035729298,0.002627154266498529,0.003257671290458176,0.005779739386296764,0.11296763345943674,0.01271542664985288,0.051176965111391345,0.19934846574190837,0.29707860445565365,0.05811265237494746
0.002627154266498529,0.002627154266498529,0.003257671290458176,0.002627154266498529,0.002627154266498529,0.013976460697772175,0.002627154266498529,0.6501681378730559,0.003257671290458176,0.002627154266498529,0.3109499789827659,0.002627154266498529
0.002627154266498529,0.07891971416561581,0.003257671290458176,0.003257671290458176,0.7308743169398908,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.00451870533837747,0.003888188314417823,0.1621479613282892
0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.5141216635630043,0.003879577901924271,0.003879577901924271,0.40518311607697083,0.045779019242706394,0.003879577901924271,0.003879577901924271
0.002627154266498529,0.003257671290458176,0.002627154266498529,0.08837746952501051,0.03352248844052123,0.006410256410256411,0.003888188314417823,0.002627154266498529,0.841214796132829,0.002627154266498529,0.003257671290458176,0.009562841530054645
0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334
0.47315332091868406,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.4871198013656114,0.004810676598386096,0.003879577901924271,0.003879577901924271,0.003879577901924271
0.218032278088144,0.003879577901924271,0.003879577901924271,0.11002482929857232,0.003879577901924271,0.003879577901924271,0.004810676598386096,0.3465238981998759,0.29345127250155184,0.003879577901924271,0.003879577901924271,0.003879577901924271
0.003879577901924271,0.47594661700806956,0.029950341402855366,0.003879577901924271,0.44894475481067664,0.00946617008069522,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.008535071384233397,0.003879577901924271
0.015305045387375977,0.31106185349377247,0.07040320878192949,0.16160016888325945,0.09130251213848427,0.003905425374709732,0.2223981422841461,0.02417141650833861,0.006438674266413343,0.002638800928857927,0.038104285412708466,0.05267046654000423
0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.691151744430433,0.28194619588062214,0.003257671290458176,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529
0.003888188314417823,0.28509878100042035,0.19304329550231192,0.002627154266498529,0.1514291719209752,0.023434216057166876,0.003257671290458176,0.002627154266498529,0.1684531315678857,0.009562841530054645,0.14512400168137873,0.011454392601933587
0.00741399762752076,0.00741399762752076,0.00741399762752076,0.788552787663108,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.13730723606168446,0.00741399762752076,0.00741399762752076
0.00741399762752076,0.00741399762752076,0.3597271648873072,0.38285883748517197,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.19068801897983392,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076
0.002627154266498529,0.002627154266498529,0.17223623371164357,0.4395754518705338,0.002627154266498529,0.1110760823875578,0.01082387557797394,0.007671290458175705,0.032891971416561576,0.002627154266498529,0.00451870533837747,0.21069777217318203
0.002627154266498529,0.003257671290458176,0.146385035729298,0.002627154266498529,0.29392601933585544,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.3531946195880622,0.1848465741908365
0.03036990332072299,0.09594367381252626,0.002627154266498529,0.24600672551492225,0.002627154266498529,0.002627154266498529,0.28572929802438,0.3191467002942413,0.003257671290458176,0.002627154266498529,0.003888188314417823,0.005149222362337117
0.004810676598386096,0.00946617008069522,0.14354438237119801,0.007603972687771572,0.44335816263190564,0.003879577901924271,0.004810676598386096,0.003879577901924271,0.004810676598386096,0.035536933581626316,0.33441961514587215,0.003879577901924271
0.002627154266498529,0.935792349726776,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.035414039512400165,0.002627154266498529,0.003257671290458176,0.002627154266498529,0.002627154266498529,0.003888188314417823,0.003257671290458176
0.2831961156850327,0.08813595102385476,0.0032721131517838295,0.027971289845894025,0.003905425374709732,0.004538737597635635,0.020371543170783196,0.01087185982689466,0.16033354443740763,0.03177116318344944,0.18503272113151786,0.18059953557103653
0.1333965045272689,0.050010528532322594,0.09928405980206359,0.0026321330806485578,0.005158980838071174,0.0266371867761634,0.0032638450200042114,0.0038955569593598655,0.08475468519688355,0.5838071172878501,0.0038955569593598655,0.0032638450200042114
0.002627154266498529,0.023434216057166876,0.1835855401429172,0.00451870533837747,0.12494745691467002,0.637557797393863,0.003257671290458176,0.002627154266498529,0.003257671290458176,0.007040773434216058,0.002627154266498529,0.00451870533837747
0.2920344682639765,0.002627154266498529,0.00451870533837747,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.3229298024379991,0.002627154266498529,0.002627154266498529,0.003257671290458176,0.358869272803699,0.002627154266498529
0.002637130801687764,0.0032700421940928272,0.07162447257383966,0.010864978902953588,0.011497890295358651,0.11782700421940928,0.02352320675105485,0.0032700421940928272,0.3494725738396624,0.002637130801687764,0.4007383966244725,0.002637130801687764
0.22267759562841533,0.002627154266498529,0.003888188314417823,0.19178226145439262,0.002627154266498529,0.003888188314417823,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.03352248844052123,0.21385035729298024,0.31725514922236236
0.002627154266498529,0.013345943673812527,0.29140395124001683,0.006410256410256411,0.11170659941151743,0.002627154266498529,0.006410256410256411,0.22772173182009248,0.002627154266498529,0.008301807482135352,0.010193358554014292,0.3166246321984027
0.002627154266498529,0.003257671290458176,0.002627154266498529,0.007040773434216058,0.008932324506095,0.40931063472047075,0.03036990332072299,0.002627154266498529,0.5253257671290458,0.002627154266498529,0.002627154266498529,0.002627154266498529
0.00741399762752076,0.010972716488730725,0.31524317912218264,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.06613285883748517,0.00741399762752076,0.00741399762752076,0.5483392645314353,0.00741399762752076
0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.13018979833926453,0.00741399762752076,0.7956702253855279,0.00741399762752076
0.47780881440099315,0.003879577901924271,0.0057417752948479206,0.015052762259466172,0.4591868404717567,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.014121663563004346,0.004810676598386096,0.003879577901924271
0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334
0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.004810676598386096,0.4796710117939168,0.4806021104903786,0.003879577901924271
0.00451870533837747,0.3103194619588062,0.12557797393862968,0.07513661202185792,0.05180748213535099,0.007671290458175705,0.013345943673812527,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.4004833963850357,0.003257671290458176
0.11990332072299285,0.1526902059688945,0.002627154266498529,0.0492854140395124,0.003888188314417823,0.4584909625893232,0.0183900798654897,0.002627154266498529,0.002627154266498529,0.18232450609499792,0.003888188314417823,0.003257671290458176
0.003879577901924271,0.003879577901924271,0.010397268777157046,0.003879577901924271,0.004810676598386096,0.004810676598386096,0.35304158907510863,0.4480136561142148,0.003879577901924271,0.015052762259466172,0.004810676598386096,0.14354438237119801
0.002627154266498529,0.003257671290458176,0.002627154266498529,0.15458175704077343,0.002627154266498529,0.8115804960067255,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.006410256410256411,0.005779739386296764,0.002627154266498529
0.11430073606729757,0.0846477392218717,0.008937960042060988,0.1401682439537329,0.0758149316508938,0.1540483701366982,0.0026288117770767614,0.13070452155625656,0.0026288117770767614,0.005152471083070453,0.24679284963196638,0.03417455310199789
0.11592827004219408,0.08934599156118143,0.07732067510548524,0.07035864978902955,0.018459915611814346,0.03934599156118143,0.0032700421940928272,0.002637130801687764,0.0039029535864978904,0.5279535864978903,0.04757383966244726,0.0039029535864978904
0.002627154266498529,0.16025641025641024,0.2548339638503573,0.2119588062211013,0.006410256410256411,0.16971416561580496,0.15710382513661203,0.002627154266498529,0.003888188314417823,0.01460697772173182,0.003257671290458176,0.01271542664985288
0.47508971923158116,0.002638800928857927,0.09573569769896559,0.003905425374709732,0.004538737597635635,0.01087185982689466,0.009605235381042855,0.2755963690099219,0.03747097318978256,0.06786995989022589,0.005172049820561538,0.011505172049820562
0.002627154266498529,0.020912147961328287,0.002627154266498529,0.5190205968894493,0.4112021857923497,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.003257671290458176,0.027217318200924757
0.003257671290458176,0.44525010508617063,0.003257671290458176,0.003257671290458176,0.002627154266498529,0.002627154266498529,0.007040773434216058,0.002627154266498529,0.47362337116435477,0.003257671290458176,0.003888188314417823,0.0492854140395124
0.13503572929802438,0.002627154266498529,0.005779739386296764,0.002627154266498529,0.146385035729298,0.015868011769651115,0.005779739386296764,0.005779739386296764,0.4030054644808743,0.12053383774695249,0.146385035729298,0.010193358554014292
0.003879577901924271,0.003879577901924271,0.4806021104903786,0.003879577901924271,0.007603972687771572,0.029019242706393545,0.008535071384233397,0.003879577901924271,0.44615145872129114,0.003879577901924271,0.003879577901924271,0.004810676598386096
0.003879577901924271,0.042985723153320915,0.004810676598386096,0.19289261328367474,0.003879577901924271,0.003879577901924271,0.032743637492240844,0.003879577901924271,0.5727808814400993,0.003879577901924271,0.12492240844196151,0.00946617008069522
0.2264606977721732,0.002627154266498529,0.002627154266498529,0.04298024379991593,0.003257671290458176,0.003888188314417823,0.002627154266498529,0.002627154266498529,0.003257671290458176,0.7031315678856663,0.003888188314417823,0.002627154266498529
0.003879577901924271,0.003879577901924271,0.004810676598386096,0.48525760397268775,0.010397268777157046,0.003879577901924271,0.003879577901924271,0.4591868404717567,0.013190564866542522,0.003879577901924271,0.003879577901924271,0.003879577901924271
0.002627154266498529,0.002627154266498529,0.1489071038251366,0.371479613282892,0.002627154266498529,0.002627154266498529,0.013976460697772175,0.02658680117696511,0.18799915931063474,0.23087431693989072,0.002627154266498529,0.007040773434216058
0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.9184460260972716,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076
0.16025641025641024,0.3128415300546448,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.011454392601933587,0.1671920975199664,0.31851618327028164,0.003888188314417823,0.002627154266498529,0.01271542664985288,0.002627154266498529
0.3294204737732656,0.005181895093062607,0.11495346869712351,0.003912859560067682,0.003912859560067682,0.027390016920473773,0.07434433164128595,0.06482656514382402,0.020410321489001692,0.2539128595600677,0.09909052453468696,0.002643824027072758
0.053169088229100867,0.0032638450200042114,0.24520951779321964,0.00452726889871552,0.4271425563276479,0.24331438197515268,0.0032638450200042114,0.0026321330806485578,0.0026321330806485578,0.008317540534849443,0.0032638450200042114,0.0032638450200042114
0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.0644009931719429,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.510397268777157,0.003879577901924271,0.39028553693358164,0.003879577901924271
0.002627154266498529,0.6211643547709121,0.00451870533837747,0.007040773434216058,0.10603194619588062,0.00451870533837747,0.12620849096258932,0.07261454392601933,0.008932324506095,0.002627154266498529,0.035414039512400165,0.008301807482135352
0.5026271542664985,0.003257671290458176,0.13629676334594368,0.08459436738125262,0.003888188314417823,0.007671290458175705,0.002627154266498529,0.08270281630937368,0.0492854140395124,0.09216057166876838,0.00451870533837747,0.03036990332072299
0.0026321330806485578,0.01968835544325121,0.48968203832385765,0.0828595493788166,0.0026321330806485578,0.007054116656138135,0.0026321330806485578,0.0032638450200042114,0.12581596125500105,0.06011791956201306,0.0032638450200042114,0.20035797009896822
0.005149222362337117,0.003257671290458176,0.003257671290458176,0.003888188314417823,0.23528793610760826,0.013345943673812527,0.035414039512400165,0.32419083648591845,0.002627154266498529,0.061265237494745696,0.1596258932324506,0.1526902059688945
0.00741399762752076,0.00741399762752076,0.5234282325029657,0.02164887307236062,0.37574139976275206,0.009193357058125741,0.010972716488730725,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.01453143534994069,0.00741399762752076
0.003879577901924271,0.8763190564866542,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.008535071384233397,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.08022967101179392,0.003879577901924271
0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.14976275207591935,0.00741399762752076,0.5145314353499407,0.00741399762752076,0.00741399762752076,0.10705812574139977,0.16933570581257415,0.00741399762752076
0.003257671290458176,0.002627154266498529,0.09405212274064732,0.002627154266498529,0.13629676334594368,0.08207229928541403,0.003257671290458176,0.002627154266498529,0.005149222362337117,0.003888188314417823,0.6028793610760823,0.061265237494745696
0.06719409282700423,0.007700421940928271,0.1956751054852321,0.10327004219409282,0.08111814345991561,0.02542194092827004,0.009599156118143461,0.01909282700421941,0.005801687763713081,0.2570675105485232,0.22542194092827006,0.002637130801687764
0.002637130801687764,0.004535864978902954,0.1956751054852321,0.1260548523206751,0.004535864978902954,0.05706751054852321,0.02542194092827004,0.058333333333333334,0.005168776371308017,0.0032700421940928272,0.2868143459915612,0.23048523206751056
0.007671290458175705,0.002627154266498529,0.00451870533837747,0.003257671290458176,0.635666246321984,0.002627154266498529,0.32482135350987806,0.003257671290458176,0.002627154266498529,0.003257671290458176,0.005779739386296764,0.003888188314417823
0.307166876839008,0.2712274064733081,0.002627154266498529,0.019651113913408996,0.009562841530054645,0.03919714165615805,0.010193358554014292,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.32986548970155527,0.002627154266498529
0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.09816132858837484,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.783214709371293,0.051897983392645314
0.45912147961328287,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.17349726775956284,0.00451870533837747,0.003257671290458176,0.04298024379991593,0.002627154266498529,0.3008617065994115
0.11177707676130388,0.03101997896950578,0.0026288117770767614,0.0026288117770767614,0.26256572029442693,0.3117770767613039,0.019032597266035754,0.012092534174553103,0.2064143007360673,0.0038906414300736067,0.03354363827549947,0.0026288117770767614
0.002627154266498529,0.003888188314417823,0.002627154266498529,0.701870533837747,0.009562841530054645,0.002627154266498529,0.19619588062211013,0.040458175704077344,0.002627154266498529,0.0291088692728037,0.003888188314417823,0.00451870533837747
0.0032638450200042114,0.3115392714255633,0.26289745209517795,0.0032638450200042114,0.010212676352916405,0.007685828595493789,0.0032638450200042114,0.0026321330806485578,0.0026321330806485578,0.0026321330806485578,0.36144451463465993,0.02853232259423036
0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.6457545187053384,0.002627154266498529,0.242854140395124,0.0871164354770912,0.003257671290458176,0.002627154266498529,0.002627154266498529
0.4638423339540658,0.003879577901924271,0.36514587212911237,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.004810676598386096,0.0057417752948479206,0.04205462445685909,0.09512725015518313,0.003879577901924271,0.003879577901924271
0.00741399762752076,0.00741399762752076,0.37752075919335704,0.23517200474495847,0.00741399762752076,0.00741399762752076,0.02164887307236062,0.00741399762752076,0.00741399762752076,0.03766310794780546,0.00741399762752076,0.27609727164887304
0.002627154266498529,0.011454392601933587,0.06504833963850358,0.008932324506095,0.02028163093736864,0.002627154266498529,0.6936738125262716,0.002627154266498529,0.003257671290458176,0.002627154266498529,0.1180117696511139,0.06883144178226146
0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.19246737841043893,0.00741399762752076,0.7333926453143536,0.00741399762752076,0.00741399762752076
0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334
0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.9184460260972716,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076,0.00741399762752076
0.009562841530054645,0.275010508617066,0.09594367381252626,0.061265237494745696,0.2037620849096259,0.00451870533837747,0.007040773434216058,0.14512400168137873,0.12116435477091214,0.01271542664985288,0.0385666246321984,0.025325767129045815
0.17349726775956284,0.22204707860445566,0.008301807482135352,0.4004833963850357,0.002627154266498529,0.00451870533837747,0.003888188314417823,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.1741277847835225,0.002627154266498529
0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334
0.5026271542664985,0.003257671290458176,0.13629676334594368,0.08459436738125262,0.003888188314417823,0.007671290458175705,0.002627154266498529,0.08270281630937368,0.0492854140395124,0.09216057166876838,0.00451870533837747,0.03036990332072299
0.007671290458175705,0.002627154266498529,0.002627154266498529,0.007040773434216058,0.002627154266498529,0.003888188314417823,0.6438629676334594,0.002627154266498529,0.008932324506095,0.002627154266498529,0.31158049600672555,0.003888188314417823
0.002627154266498529,0.025956284153005462,0.3449978982765868,0.002627154266498529,0.0291088692728037,0.003257671290458176,0.17097519966372426,0.19367381252627155,0.003888188314417823,0.12053383774695249,0.00451870533837747,0.0978352248844052
0.002627154266498529,0.002627154266498529,0.09342160571668767,0.26744430432955024,0.43831441782261454,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.17728036990332074,0.005149222362337117,0.002627154266498529,0.002627154266498529
0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.008932324506095,0.002627154266498529,0.24096258932324507,0.002627154266498529,0.721416561580496,0.007671290458175705,0.002627154266498529,0.002627154266498529
0.01082387557797394,0.002627154266498529,0.002627154266498529,0.1407103825136612,0.31158049600672555,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.002627154266498529,0.5095628415300546,0.008932324506095,0.002627154266498529
0.35390295358649787,0.054535864978902955,0.24757383966244728,0.04187763713080169,0.0039029535864978904,0.002637130801687764,0.1020042194092827,0.005801687763713081,0.07668776371308017,0.012130801687763714,0.002637130801687764,0.09630801687763713
0.002627154266498529,0.5902690205968895,0.035414039512400165,0.01082387557797394,0.007040773434216058,0.002627154266498529,0.12116435477091214,0.02469525010508617,0.00451870533837747,0.008301807482135352,0.18989071038251368,0.002627154266498529
0.003879577901924271,0.003879577901924271,0.003879577901924271,0.003879577901924271,0.014121663563004346,0.023432650527622594,0.0718497827436375,0.8586281812538795,0.004810676598386096,0.003879577901924271,0.003879577901924271,0.003879577901924271
